duration,nr_employed,age,euribor3m,campaign,pdays,cons_conf_idx,day_of_week_wed,education_high.school
145,5228.1,34,4.962,2,999,-42.7,0,0
103,5195.8,40,4.1530000000000005,6,999,-42.0,0,0
93,5228.1,39,4.965,4,999,-36.1,0,0
19,4963.6,51,0.879,1,999,-37.5,0,1
71,5195.8,37,4.1530000000000005,4,999,-42.0,0,0
199,5228.1,29,4.959,6,999,-41.8,1,0
232,5228.1,48,4.964,1,999,-36.1,0,0
87,5228.1,59,4.957,16,999,-42.7,1,0
530,5076.2,70,0.8809999999999999,2,999,-31.4,0,0
141,5228.1,42,4.968,2,999,-36.1,0,0
264,5008.7,43,0.652,2,9,-34.8,0,0
234,5228.1,37,4.961,5,999,-42.7,0,1
198,5228.1,31,4.947,2,999,-41.8,0,0
325,5191.0,31,4.856,2,999,-36.4,1,0
258,5099.1,48,1.344,1,999,-46.2,0,0
119,5228.1,29,4.963,6,999,-36.1,0,0
211,5228.1,32,4.864,5,999,-41.8,0,0
95,5228.1,41,4.963,2,999,-36.1,0,0
245,5191.0,27,4.857,2,999,-36.4,0,0
141,5191.0,48,4.857,2,999,-36.4,0,0
1121,5195.8,40,4.191,2,999,-42.0,0,0
40,5195.8,52,4.191,2,999,-42.0,0,1
131,5099.1,41,1.291,1,999,-46.2,0,0
722,5228.1,28,4.961,3,999,-42.7,0,1
360,5099.1,42,1.291,1,999,-46.2,0,0
43,5099.1,34,1.266,3,999,-46.2,0,0
105,5023.5,35,0.7070000000000001,1,4,-33.0,0,0
804,5099.1,49,1.281,1,999,-46.2,1,0
498,5228.1,38,4.966,6,999,-36.1,0,0
205,5191.0,57,4.857,2,999,-36.4,0,0
345,5228.1,42,4.96,4,999,-41.8,0,0
236,5008.7,59,0.635,1,999,-34.8,0,0
255,5099.1,36,1.291,2,999,-46.2,0,0
134,5195.8,48,4.12,1,999,-42.0,1,0
352,5228.1,52,4.964,1,999,-36.1,1,1
80,5076.2,26,1.26,1,999,-40.8,1,0
62,5228.1,39,4.961,2,999,-42.7,0,0
159,5076.2,54,0.883,1,999,-31.4,0,0
221,5099.1,46,1.266,2,999,-46.2,0,0
89,5228.1,41,4.959,2,999,-42.7,0,0
355,5099.1,57,1.453,3,999,-47.1,0,1
786,4963.6,41,0.987,2,999,-49.5,0,1
349,5228.1,40,4.96,2,999,-41.8,0,1
154,5228.1,55,4.959,8,999,-41.8,0,1
180,5228.1,30,4.963,1,999,-42.7,1,0
589,5076.2,50,0.883,2,999,-31.4,0,0
155,5191.0,34,4.856,1,999,-36.4,1,0
194,5228.1,49,4.963,2,999,-36.1,0,1
467,5099.1,33,1.266,1,999,-46.2,0,0
891,5191.0,34,4.857,1,999,-36.4,0,0
584,5228.1,44,4.964,1,999,-36.1,1,0
137,5099.1,36,1.291,2,999,-46.2,0,1
195,5228.1,36,4.96,1,999,-42.7,0,0
98,5191.0,36,4.857,4,999,-36.4,0,0
310,5076.2,43,1.262,1,999,-40.8,0,0
275,5228.1,42,4.965,8,999,-36.1,1,0
66,5195.8,45,4.021,1,999,-42.0,0,0
221,5191.0,36,4.856,1,999,-36.4,1,0
878,5099.1,42,1.327,3,999,-46.2,0,1
202,5191.0,47,4.8580000000000005,1,999,-36.4,0,0
1119,5191.0,32,4.855,1,999,-36.4,0,0
184,5228.1,29,4.957,1,999,-42.7,1,0
67,5076.2,26,0.908,5,999,-33.6,0,0
333,5008.7,48,0.642,1,7,-34.6,0,0
137,4963.6,37,1.05,1,999,-50.8,0,0
112,5228.1,34,4.968,5,999,-36.1,0,1
122,5228.1,39,4.963,1,999,-42.7,0,0
94,5228.1,33,4.865,14,999,-41.8,0,1
364,5099.1,60,1.354,1,999,-46.2,0,0
64,5017.5,38,0.715,1,3,-30.1,0,0
529,5195.8,35,4.021,1,999,-42.0,0,0
736,4991.6,41,0.904,1,999,-38.3,0,0
272,4963.6,88,0.882,1,999,-37.5,0,0
65,5228.1,51,4.962,1,999,-42.7,1,0
222,5017.5,27,0.72,3,999,-30.1,0,1
558,5195.8,54,4.021,1,999,-42.0,0,0
278,5099.1,38,1.466,2,999,-47.1,0,0
71,5228.1,51,4.963,3,999,-42.7,1,0
310,5228.1,49,4.962,5,999,-36.1,0,0
49,5099.1,37,1.281,3,999,-46.2,1,0
576,5099.1,24,1.25,4,999,-46.2,0,1
129,5076.2,37,1.26,1,999,-40.8,0,0
184,5191.0,29,4.8580000000000005,2,999,-36.4,1,1
965,5228.1,29,4.962,2,999,-36.1,0,0
340,5076.2,59,1.26,1,999,-40.8,1,0
209,5228.1,55,4.965,4,999,-36.1,0,0
485,5228.1,57,4.961,1,999,-42.7,0,0
148,5228.1,36,4.964,5,999,-36.1,0,0
36,5228.1,31,4.962,5,999,-36.1,0,0
606,5228.1,40,4.967,5,999,-41.8,0,0
781,5099.1,60,1.25,4,999,-46.2,0,1
851,5099.1,58,1.344,1,999,-46.2,0,0
452,5191.0,57,4.856,2,999,-36.4,0,0
119,5228.1,39,4.962,2,999,-41.8,1,0
208,5228.1,37,4.957,8,999,-42.7,1,0
128,5195.8,50,4.021,3,999,-42.0,0,0
50,5191.0,38,4.857,3,999,-36.4,0,1
231,5099.1,39,1.344,4,999,-46.2,0,0
68,5191.0,52,4.8580000000000005,1,999,-36.4,1,1
89,5191.0,33,4.857,3,999,-36.4,0,0
84,5076.2,34,1.244,4,999,-40.8,1,0
166,5191.0,59,4.855,1,999,-36.4,0,0
64,5099.1,23,1.757,1,999,-50.0,0,0
93,5228.1,33,4.958,7,999,-42.7,0,0
169,5228.1,38,4.968,5,999,-42.7,0,0
49,5228.1,23,4.958,1,999,-42.7,0,0
90,5191.0,26,4.857,2,999,-36.4,0,0
192,5076.2,36,1.266,1,999,-40.8,0,0
50,5228.1,50,4.964,3,999,-36.1,0,1
312,4991.6,27,0.899,3,6,-38.3,0,0
673,5191.0,57,4.857,1,999,-36.4,0,0
42,5099.1,33,1.291,1,999,-46.2,0,0
258,5195.8,41,4.12,2,999,-42.0,1,0
36,4963.6,20,0.882,1,999,-37.5,0,0
78,5228.1,47,4.968,2,999,-36.1,0,0
175,5228.1,52,4.963,3,999,-36.1,0,0
790,5228.1,49,4.968,1,999,-36.1,0,0
624,5228.1,32,4.963,1,999,-42.7,0,0
90,5228.1,31,4.967,1,999,-36.1,1,0
69,5195.8,34,4.0760000000000005,1,999,-42.0,0,0
361,5228.1,33,4.864,1,999,-41.8,0,1
285,5228.1,32,4.961,3,999,-42.7,0,0
246,5076.2,40,0.884,1,3,-31.4,0,0
187,5099.1,35,1.327,1,999,-46.2,0,1
41,5099.1,54,1.365,1,999,-47.1,0,1
203,5228.1,34,4.963,4,999,-42.7,1,1
248,5195.8,36,4.021,1,999,-42.0,0,0
29,5099.1,42,1.334,1,999,-46.2,1,0
217,5228.1,36,4.967,2,999,-41.8,0,0
235,5228.1,27,4.864,2,999,-41.8,1,0
411,5191.0,39,4.856,1,999,-36.4,0,0
173,5099.1,54,1.25,1,999,-46.2,0,0
421,5195.8,40,4.191,2,999,-42.0,0,1
209,5228.1,53,4.962,1,999,-42.7,0,0
239,4991.6,64,0.905,4,999,-38.3,0,0
101,5228.1,30,4.963,1,999,-36.1,0,0
92,5228.1,42,4.961,3,999,-42.7,0,0
88,5228.1,50,4.964,3,999,-36.1,1,0
85,5228.1,59,4.963,13,999,-42.7,1,0
475,4991.6,66,0.835,1,999,-40.3,0,1
103,5191.0,36,4.855,3,999,-36.4,0,1
235,5099.1,35,1.327,2,999,-46.2,0,0
283,5008.7,70,0.6970000000000001,2,4,-40.0,1,1
99,5099.1,27,1.266,7,999,-46.2,0,1
85,5228.1,31,4.961,2,999,-42.7,0,1
105,5099.1,47,1.291,1,999,-46.2,0,1
159,5191.0,34,4.855,2,999,-36.4,0,0
759,5017.5,65,0.728,2,999,-26.9,0,0
136,5191.0,44,4.857,4,999,-36.4,0,0
177,5228.1,28,4.96,5,999,-41.8,0,0
147,5195.8,52,4.191,1,999,-42.0,0,0
221,5228.1,34,4.965,1,999,-36.1,0,0
213,5228.1,42,4.967,2,999,-41.8,0,0
57,5195.8,41,4.1530000000000005,1,999,-42.0,0,0
323,5017.5,63,0.74,1,999,-26.9,1,1
134,5191.0,29,4.856,2,999,-36.4,0,0
109,5191.0,51,4.8580000000000005,2,999,-36.4,0,0
447,5099.1,60,1.365,1,2,-47.1,0,1
190,5228.1,41,4.967,1,999,-41.8,0,1
7,4991.6,34,0.7020000000000001,1,999,-39.8,0,0
82,5228.1,49,4.958,1,999,-42.7,0,0
1239,5195.8,32,4.4060000000000015,1,999,-42.0,0,0
456,5099.1,34,1.3130000000000002,2,999,-46.2,0,0
99,5228.1,50,4.962,1,999,-42.7,0,0
504,5017.5,45,0.733,1,6,-26.9,0,0
153,5228.1,38,4.963,6,999,-36.1,0,0
97,5228.1,25,4.865,4,999,-41.8,0,0
126,5228.1,49,4.968,1,999,-36.1,0,0
95,5191.0,36,4.856,1,999,-36.4,0,0
274,5191.0,48,4.859,2,999,-36.4,0,0
77,5099.1,23,1.281,3,999,-46.2,1,1
134,5191.0,41,4.859,3,999,-36.4,0,0
22,5099.1,34,1.291,5,999,-46.2,0,1
82,5191.0,32,4.857,3,999,-36.4,0,0
416,5228.1,35,4.961,3,999,-42.7,0,0
326,5228.1,45,4.959,1,999,-41.8,0,0
180,5099.1,43,1.344,1,999,-46.2,0,0
431,5228.1,35,4.963,3,999,-42.7,0,0
127,5228.1,38,4.865,1,999,-41.8,0,0
312,5195.8,48,5.0,1,999,-40.4,0,1
330,5228.1,35,4.962,2,999,-42.7,0,0
162,5099.1,25,1.327,1,999,-46.2,0,0
44,5099.1,32,1.3130000000000002,4,999,-46.2,0,0
95,5099.1,55,1.25,1,999,-46.2,0,1
208,5228.1,29,4.962,5,999,-42.7,0,0
389,5008.7,32,0.684,4,999,-40.0,0,0
75,5228.1,26,4.963,10,999,-42.7,1,1
383,4991.6,56,0.7609999999999999,1,3,-39.8,0,1
83,5191.0,41,4.857,2,999,-36.4,0,0
1461,5191.0,56,4.855,2,999,-36.4,0,0
79,5191.0,45,4.856,1,999,-36.4,0,0
182,5076.2,26,0.879,1,4,-31.4,1,0
150,5076.2,24,1.26,1,999,-40.8,1,1
65,5228.1,42,4.968,2,999,-42.7,0,0
407,5191.0,38,4.857,2,999,-36.4,0,0
191,5191.0,49,4.857,2,999,-36.4,1,1
204,5228.1,54,4.959,2,999,-41.8,0,1
256,5191.0,29,4.857,1,999,-36.4,0,0
345,5191.0,47,4.857,2,999,-36.4,0,0
45,5191.0,37,4.8580000000000005,13,999,-36.4,1,0
504,5228.1,36,4.963,2,999,-36.1,0,0
115,5228.1,38,4.963,2,999,-36.1,0,0
11,5195.8,35,4.021,2,999,-42.0,0,0
150,5228.1,40,4.864,3,999,-41.8,0,0
257,5228.1,36,4.961,5,999,-42.7,0,1
771,5099.1,49,1.281,2,999,-46.2,1,0
178,5099.1,55,1.244,2,999,-46.2,0,0
267,5191.0,42,4.856,3,999,-36.4,0,0
1089,5228.1,29,4.963,6,999,-42.7,1,0
250,5191.0,44,4.8580000000000005,4,999,-36.4,1,1
49,5099.1,32,1.453,2,999,-47.1,0,0
994,5017.5,32,0.768,3,999,-29.8,1,0
893,5228.1,53,4.961,1,999,-42.7,0,0
198,5195.8,44,4.12,1,999,-42.0,1,0
20,5228.1,51,4.965,5,999,-36.1,0,1
747,5228.1,43,4.968,4,999,-42.7,0,0
105,5228.1,57,4.961,1,999,-42.7,0,0
611,5191.0,54,4.857,2,999,-36.4,0,0
305,5099.1,43,1.291,1,999,-46.2,0,0
150,5099.1,41,1.25,3,999,-46.2,0,1
505,5076.2,29,0.884,1,4,-31.4,0,1
81,5195.8,42,4.021,7,999,-42.0,0,0
173,5228.1,58,4.968,1,999,-36.1,0,0
180,5099.1,43,1.7990000000000002,2,999,-50.0,0,0
173,5228.1,30,4.962,1,999,-42.7,1,0
152,5099.1,52,1.435,2,999,-47.1,0,1
275,5195.8,51,4.1530000000000005,2,999,-42.0,0,0
99,5228.1,30,4.965,3,999,-36.1,0,0
159,5099.1,36,1.3130000000000002,1,999,-46.2,0,0
998,5195.8,36,4.12,1,999,-42.0,1,0
243,5228.1,53,4.962,2,999,-42.7,0,1
41,5195.8,32,4.021,1,999,-42.0,0,0
16,5008.7,46,0.672,1,999,-40.0,1,0
50,5191.0,29,4.857,3,999,-36.4,0,1
305,5099.1,33,1.244,2,999,-46.2,0,0
174,5228.1,45,4.961,2,999,-41.8,0,1
91,5228.1,59,4.963,1,999,-36.1,0,1
500,5228.1,37,4.96,1,999,-42.7,0,1
149,5228.1,47,4.962,2,999,-42.7,0,1
73,5099.1,37,1.538,2,999,-50.0,0,0
97,5191.0,33,4.855,1,999,-36.4,0,0
170,5191.0,35,4.855,2,999,-36.4,0,0
442,5228.1,31,4.961,1,999,-42.7,0,0
59,5195.8,40,4.12,1,999,-42.0,1,0
327,5228.1,58,4.966,1,999,-36.1,0,0
164,5017.5,54,0.722,2,999,-26.9,0,0
366,5076.2,35,1.268,1,999,-40.8,0,0
245,5228.1,42,4.963,7,999,-36.1,0,0
118,5191.0,29,4.86,3,999,-36.4,0,0
222,5099.1,41,1.244,3,999,-46.2,0,1
314,5191.0,32,4.857,1,999,-36.4,0,1
193,5228.1,37,4.864,2,999,-41.8,1,0
615,5191.0,53,4.856,1,999,-36.4,1,0
341,5008.7,36,0.6970000000000001,7,999,-40.0,0,0
167,5228.1,45,4.96,2,999,-41.8,0,0
603,5099.1,27,1.266,1,999,-46.2,0,1
97,5228.1,47,4.966,2,999,-36.1,0,0
156,5228.1,22,4.864,1,999,-41.8,1,1
148,5076.2,37,0.8690000000000001,2,999,-31.4,0,0
1288,5099.1,58,1.405,3,999,-47.1,1,0
55,5195.8,43,4.191,1,999,-42.0,0,0
707,5017.5,32,0.7140000000000001,2,3,-30.1,0,0
168,5099.1,47,1.327,1,999,-46.2,0,0
38,5195.8,36,4.191,1,999,-42.0,0,1
165,5228.1,58,4.959,2,999,-41.8,0,0
301,4991.6,76,0.899,3,999,-40.3,0,0
310,5076.2,23,1.262,1,999,-40.8,0,1
55,5099.1,41,1.41,2,999,-47.1,0,1
281,5228.1,32,4.967,2,999,-36.1,1,0
204,5228.1,49,4.962,1,999,-42.7,0,1
22,5195.8,57,4.021,2,999,-42.0,0,0
189,5191.0,44,4.857,3,999,-36.4,1,1
146,5099.1,46,1.365,1,999,-47.1,0,1
131,5195.8,31,4.12,1,999,-42.0,1,0
186,5228.1,44,4.97,2,999,-36.1,0,0
33,5099.1,32,1.405,1,6,-47.1,0,0
114,5008.7,72,0.6990000000000001,3,999,-40.0,0,0
59,5228.1,31,4.968,2,999,-42.7,0,1
218,5076.2,59,1.072,1,999,-33.6,0,0
381,5191.0,35,4.856,2,999,-36.4,1,0
130,5228.1,27,4.96,1,999,-42.7,0,0
1056,5228.1,57,4.961,2,999,-42.7,0,0
305,5076.2,31,1.262,1,999,-40.8,0,0
260,5228.1,28,4.967,2,999,-41.8,0,1
244,5228.1,53,4.96,1,999,-41.8,0,1
231,5228.1,28,4.968,1,999,-42.7,0,1
78,5191.0,53,4.857,2,999,-36.4,0,0
132,5191.0,52,4.859,11,999,-36.4,0,0
82,5228.1,45,4.965,1,999,-36.1,0,0
429,5099.1,30,1.2990000000000002,2,999,-46.2,0,0
256,5191.0,58,4.859,4,999,-36.4,1,0
1540,5228.1,43,4.962,1,999,-41.8,1,0
295,5195.8,35,4.0760000000000005,3,999,-42.0,0,0
326,5099.1,37,1.405,3,999,-47.1,0,0
90,5228.1,29,4.957,1,999,-42.7,0,1
109,5195.8,56,4.021,1,999,-42.0,0,1
225,5099.1,37,1.334,2,999,-46.2,1,0
342,5099.1,40,1.25,2,999,-46.2,0,0
134,5191.0,33,4.857,1,999,-36.4,0,0
102,5099.1,36,1.2990000000000002,1,999,-46.2,0,1
51,5228.1,27,4.962,1,999,-42.7,1,0
214,5191.0,39,4.857,2,999,-36.4,0,0
19,5099.1,33,1.405,5,999,-47.1,0,1
317,5228.1,38,4.96,6,999,-42.7,0,0
116,5228.1,33,4.963,1,999,-36.1,0,0
118,5228.1,51,4.962,3,999,-42.7,0,0
193,5191.0,42,4.855,1,999,-36.4,0,0
85,5191.0,41,4.857,2,999,-36.4,0,1
1075,5228.1,39,4.865,2,999,-41.8,0,0
127,5191.0,51,4.859,3,999,-36.4,1,1
421,5008.7,18,0.6679999999999999,1,3,-40.0,0,0
316,5191.0,56,4.857,4,999,-36.4,0,0
258,5195.8,47,4.021,1,999,-42.0,0,0
689,5023.5,43,0.7070000000000001,2,999,-33.0,0,0
231,5228.1,36,4.964,1,999,-36.1,1,1
395,5228.1,45,4.964,6,999,-36.1,1,0
289,5191.0,28,4.8580000000000005,1,999,-36.4,1,0
139,5228.1,59,4.962,1,999,-42.7,1,0
112,5023.5,59,0.7,4,999,-33.0,0,0
132,5099.1,44,1.2990000000000002,3,999,-46.2,0,0
86,5228.1,36,4.967,3,999,-41.8,0,0
40,5099.1,34,1.2990000000000002,1,999,-46.2,0,1
187,5195.8,27,4.968,1,999,-40.4,0,1
55,5228.1,35,4.962,2,999,-41.8,1,1
258,5228.1,39,4.959,2,999,-41.8,0,0
150,5099.1,43,1.291,7,999,-46.2,0,0
220,5008.7,48,0.644,2,999,-34.6,0,0
48,5099.1,29,1.327,1,999,-46.2,0,0
226,5228.1,33,4.966,4,999,-36.1,0,0
6,5195.8,30,4.663,1,999,-42.0,1,0
100,5228.1,48,4.959,1,999,-41.8,1,0
99,5191.0,48,4.857,1,999,-36.4,0,0
73,5228.1,33,4.965,1,999,-36.1,0,1
220,5008.7,19,0.677,1,999,-40.0,0,0
82,5191.0,38,4.86,1,999,-36.4,0,0
56,5195.8,40,4.191,1,999,-42.0,0,0
145,5099.1,36,1.266,1,999,-46.2,0,1
240,5195.8,33,4.0760000000000005,1,999,-42.0,0,0
66,5195.8,46,4.12,2,999,-42.0,1,0
208,5191.0,41,4.855,2,999,-36.4,0,0
591,5191.0,27,4.857,2,999,-36.4,1,0
31,5228.1,31,4.964,1,999,-36.1,0,0
16,5228.1,58,4.962,9,999,-41.8,1,0
67,5191.0,41,4.855,3,999,-36.4,0,0
239,5099.1,44,1.405,1,999,-47.1,0,0
366,5228.1,31,4.964,1,999,-36.1,0,0
159,5228.1,25,4.96,1,999,-42.7,0,0
256,5099.1,29,1.281,3,999,-46.2,1,0
460,5228.1,38,4.967,4,999,-41.8,0,0
1980,5191.0,49,4.864,2,999,-36.4,0,0
466,5008.7,71,0.684,4,3,-40.0,0,0
12,5228.1,33,4.959,3,999,-41.8,0,0
294,5099.1,25,1.531,1,999,-50.0,0,0
294,5017.5,25,0.72,1,999,-26.9,0,1
761,5195.8,54,4.0760000000000005,3,999,-42.0,0,0
14,5099.1,22,1.405,3,999,-47.1,0,1
323,4963.6,71,0.982,1,999,-49.5,0,0
42,5228.1,49,4.963,1,999,-42.7,1,1
181,4963.6,51,0.987,2,999,-49.5,0,1
536,5099.1,56,1.25,2,999,-46.2,0,0
369,5099.1,46,1.281,2,999,-46.2,1,0
274,5228.1,31,4.963,2,999,-36.1,0,0
181,5228.1,53,4.963,2,999,-42.7,0,0
70,5228.1,58,4.961,1,999,-42.7,0,0
89,5099.1,34,1.27,4,999,-46.2,1,0
129,5195.8,50,4.1530000000000005,1,999,-42.0,0,1
709,5228.1,32,4.963,7,999,-36.1,0,0
108,5099.1,33,1.405,1,999,-47.1,0,0
165,5228.1,48,4.961,1,999,-42.7,0,1
278,4963.6,41,0.942,1,999,-49.5,0,0
244,5228.1,33,4.967,1,999,-36.1,1,0
381,5191.0,39,4.857,2,999,-36.4,0,0
127,5228.1,40,4.962,3,999,-42.7,0,0
353,5017.5,71,0.728,1,999,-26.9,0,0
58,5228.1,30,4.963,1,999,-42.7,0,0
80,5099.1,34,1.3130000000000002,1,999,-46.2,0,1
169,5008.7,33,0.642,1,999,-34.6,0,0
29,5099.1,38,1.244,5,999,-46.2,0,0
207,5228.1,49,4.963,2,999,-42.7,1,0
96,5195.8,47,4.1530000000000005,2,999,-42.0,0,0
389,5099.1,29,1.415,2,999,-47.1,1,0
250,5076.2,39,1.252,1,999,-40.8,0,0
178,5228.1,39,4.962,2,999,-42.7,1,0
105,5076.2,26,0.908,2,999,-33.6,0,0
204,5228.1,46,4.963,2,999,-36.1,0,0
34,5228.1,57,4.964,6,999,-36.1,0,0
14,5195.8,40,4.191,1,999,-42.0,0,1
153,5228.1,50,4.964,2,999,-36.1,1,0
122,5191.0,37,4.857,5,999,-36.4,0,0
832,5191.0,35,4.857,3,999,-36.4,0,0
26,5099.1,30,1.25,6,999,-46.2,0,0
730,5191.0,44,4.856,1,999,-36.4,0,0
359,5228.1,31,4.963,2,999,-36.1,0,0
88,5099.1,26,1.291,2,6,-46.2,0,0
81,5076.2,25,0.825,1,999,-31.4,0,0
489,5195.8,30,4.12,3,999,-42.0,1,0
87,5099.1,35,1.334,1,999,-46.2,1,1
13,5099.1,37,1.405,5,999,-47.1,0,0
217,5099.1,55,1.2990000000000002,3,999,-46.2,0,0
281,5099.1,59,1.281,3,999,-46.2,1,0
148,5228.1,43,4.961,2,999,-42.7,0,0
381,5191.0,41,4.857,2,999,-36.4,0,0
168,4991.6,34,0.904,2,999,-38.3,0,1
73,5099.1,34,1.405,1,999,-47.1,0,0
172,5228.1,27,4.959,3,999,-41.8,0,1
176,5099.1,28,1.266,2,999,-46.2,0,0
182,5099.1,26,1.259,2,999,-46.2,0,0
313,5228.1,42,4.96,2,999,-42.7,0,0
149,5195.8,44,4.12,1,999,-42.0,1,1
179,5228.1,42,4.961,6,999,-42.7,0,0
51,5191.0,43,4.8580000000000005,2,999,-36.4,1,0
208,5228.1,46,4.963,2,999,-36.1,0,0
64,5195.8,51,4.0760000000000005,1,999,-42.0,0,1
105,5228.1,43,4.959,3,999,-42.7,0,0
89,5228.1,44,4.962,2,999,-42.7,0,0
226,5228.1,36,4.96,1,999,-42.7,0,1
142,5191.0,55,4.857,2,999,-36.4,0,0
714,5195.8,39,4.1530000000000005,1,999,-42.0,0,1
483,5099.1,25,1.27,2,999,-46.2,1,0
185,5191.0,37,4.857,1,999,-36.4,0,1
126,5228.1,45,4.959,5,999,-41.8,0,0
80,5228.1,60,4.961,3,999,-41.8,0,0
147,5008.7,58,0.642,1,6,-34.6,0,0
133,5099.1,42,1.7990000000000002,1,999,-50.0,0,0
49,5195.8,41,4.191,1,999,-42.0,0,0
66,5228.1,47,4.96,2,999,-42.7,0,0
138,5228.1,42,4.959,1,999,-41.8,1,0
113,5191.0,52,4.855,4,999,-36.4,0,1
42,5099.1,36,1.327,2,999,-46.2,0,1
280,5228.1,34,4.961,3,999,-41.8,0,0
101,5099.1,34,1.291,2,999,-46.2,0,0
63,5228.1,37,4.8660000000000005,1,999,-41.8,0,0
67,5228.1,49,4.962,1,999,-41.8,1,0
82,5017.5,60,0.7390000000000001,1,999,-26.9,0,0
23,5195.8,52,4.021,8,999,-42.0,0,0
186,5228.1,29,4.963,3,999,-36.1,0,0
87,5099.1,56,1.415,2,999,-47.1,1,0
245,5228.1,23,4.963,1,999,-42.7,1,0
197,5191.0,46,4.857,2,999,-36.4,0,1
111,5099.1,44,1.25,4,999,-46.2,0,1
1970,5099.1,34,1.281,3,999,-46.2,1,1
104,5017.5,36,0.7390000000000001,1,6,-26.9,0,1
59,5099.1,31,1.266,1,999,-46.2,0,0
67,5099.1,48,1.266,7,999,-46.2,0,0
279,4991.6,31,0.899,4,6,-38.3,0,0
236,5099.1,41,1.244,2,999,-46.2,0,1
705,5191.0,42,4.856,1,999,-36.4,0,0
102,5191.0,31,4.86,3,999,-36.4,0,1
526,5228.1,60,4.865,2,999,-41.8,0,0
38,5228.1,45,4.965,2,999,-36.1,0,0
180,5017.5,88,0.735,1,999,-26.9,1,0
429,5191.0,48,4.8580000000000005,1,999,-36.4,0,0
165,5099.1,31,1.266,2,999,-46.2,0,0
192,5099.1,40,1.2990000000000002,4,999,-46.2,0,0
53,5228.1,42,4.963,10,999,-42.7,1,0
1129,5099.1,23,1.266,1,999,-46.2,0,1
362,5191.0,37,4.857,3,999,-36.4,1,0
80,5228.1,29,4.965,1,999,-36.1,1,0
163,5099.1,31,1.291,2,999,-46.2,0,0
477,5099.1,34,1.406,2,999,-47.1,0,0
357,5191.0,34,4.857,1,999,-36.4,1,1
174,5228.1,56,4.958,8,999,-42.7,0,0
220,5076.2,21,0.884,1,999,-31.4,0,1
209,5099.1,24,1.445,1,999,-47.1,1,1
201,5228.1,53,4.961,4,999,-42.7,0,1
309,5099.1,49,1.25,3,999,-46.2,0,1
762,5008.7,60,0.682,1,6,-40.0,1,0
154,5228.1,42,4.963,4,999,-42.7,0,1
19,5099.1,45,1.327,1,999,-46.2,0,1
122,5099.1,21,1.415,1,999,-47.1,1,1
420,5228.1,43,4.964,1,999,-36.1,1,0
61,5228.1,40,4.865,2,999,-41.8,0,0
122,4991.6,37,0.742,2,6,-39.8,0,0
689,5099.1,43,1.531,2,999,-50.0,0,0
334,5228.1,29,4.967,3,999,-41.8,0,1
9,4963.6,58,0.953,1,999,-49.5,0,0
213,5099.1,40,1.244,1,999,-46.2,0,1
115,5191.0,27,4.857,2,999,-36.4,0,0
322,5228.1,32,4.964,1,999,-36.1,1,0
413,5228.1,31,4.965,1,999,-36.1,0,0
182,5195.8,34,4.12,2,999,-42.0,1,0
79,5228.1,30,4.961,1,999,-41.8,0,0
172,5195.8,57,4.0760000000000005,2,999,-42.0,0,0
358,5099.1,52,1.415,1,999,-47.1,1,0
60,5195.8,31,4.1530000000000005,2,999,-42.0,0,0
80,5191.0,37,4.86,1,999,-36.4,0,0
410,5191.0,41,4.86,5,999,-36.4,0,0
341,5195.8,29,4.0760000000000005,2,999,-42.0,0,0
134,5228.1,53,4.958,3,999,-41.8,0,0
140,5076.2,28,0.8690000000000001,11,999,-31.4,0,0
48,5195.8,58,4.191,1,999,-42.0,0,0
280,5228.1,36,4.961,1,999,-41.8,0,0
378,5228.1,56,4.959,4,999,-41.8,1,0
422,5191.0,42,4.857,5,999,-36.4,0,0
202,5228.1,49,4.865,1,999,-41.8,0,0
143,5191.0,36,4.855,1,999,-36.4,0,0
148,5191.0,40,4.864,1,999,-36.4,0,0
73,5099.1,42,1.405,1,999,-47.1,0,1
114,5191.0,36,4.8580000000000005,2,999,-36.4,0,0
407,5195.8,41,4.021,4,999,-42.0,0,0
837,5099.1,29,1.334,1,999,-46.2,1,0
160,5191.0,41,4.857,3,999,-36.4,0,0
297,5191.0,27,4.856,3,999,-36.4,0,0
146,5076.2,63,1.072,1,999,-33.6,0,0
110,5228.1,52,4.964,5,999,-36.1,0,0
183,5008.7,18,0.677,1,7,-40.0,0,0
112,5191.0,38,4.857,4,999,-36.4,0,1
181,5228.1,36,4.961,1,999,-41.8,0,0
227,5076.2,34,0.843,2,999,-31.4,0,0
216,5099.1,28,1.291,1,999,-46.2,0,1
580,5099.1,40,1.365,2,2,-47.1,0,0
735,5191.0,31,4.86,1,999,-36.4,0,0
44,5191.0,29,4.855,2,999,-36.4,0,1
81,5099.1,54,1.266,1,999,-46.2,0,0
360,5228.1,48,4.962,4,999,-42.7,0,0
221,5228.1,52,4.963,2,999,-42.7,0,0
245,5228.1,43,4.96,1,999,-42.7,0,1
244,5191.0,40,4.857,3,999,-36.4,1,0
116,5017.5,23,0.7140000000000001,5,9,-30.1,0,0
128,5191.0,32,4.86,3,999,-36.4,0,0
501,5195.8,38,4.191,2,999,-42.0,0,0
189,5228.1,45,4.961,1,999,-41.8,0,0
607,5191.0,48,4.8580000000000005,1,999,-36.4,0,0
72,5099.1,38,1.405,1,999,-47.1,0,0
284,5099.1,32,1.25,15,999,-46.2,0,1
